,date,country_1,country_2,country_3,country_4,countries,organization,claim,source,source_url,fact_check_url,fact_check_lang,final_rating,explanation,category,countries_list,source_domain,resolved_url,resolved_domain,datetime,claim_p
7097,6/17/20,Italy,,,,Italy,Facta,"A picture with a quote attributed to Bill Gates, stating: ""The vaccine won't be safe, but let's get it out quickly anyway, and worry about the consequences later""",Facebook,https://www.facebook.com/photo.php?fbid=2833027250159419&set=a.107626872699484&type=3&theater,https://facta.news/notizia-falsa/2020/06/17/no-bill-gates-non-ha-mai-detto-che-il-vaccino-contro-la-covid-19-non-sara-sicuro-ma-facciamolo-comunque/,Italian,FALSE,"Bill Gates never said so. The quote comes from an interview Bill Gates did for BBC Breakfast, that has been distorted and misinterpreted.",cures,['Italy'],facebook.com,https://www.facebook.com/photo.php?fbid=2833027250159419&set=a.107626872699484&type=3&theater,facebook.com,6/17/20,"['picture', 'quote', 'attributed', 'gates', 'stating', 'vaccine', 'won', 'safe', 'let', 'quickly', 'worry', 'consequences', 'later']"
7113,6/17/20,India,,,,India,Vishvas News,Gates Foundation planting microchips during COVID19 swab testing.,Facebook,https://archive.md/wip/d3XrB,https://www.vishvasnews.com/english/health/fact-check-post-claiming-gates-foundation-planting-microchips-during-covid19-swab-testing-is-fake/,English,FALSE,"No, Gates Foundation is not planting microchips during COVID-19 swab testing. This viral post is fake.",conspiracy theory,['India'],archive.md,https://www.facebook.com/deborah.janney/posts/3604286149586283,facebook.com,6/17/20,"['gates', 'foundation', 'planting', 'microchips', 'covid19', 'swab', 'testing']"
7197,6/18/20,Indonesia,,,,Indonesia,TEMPO,WHO establishes COVID-19 as a pandemic the day after receiving donations from Bill Gates.,Washington Times opinion editor Cheryl Chumley in a Fox News interview,https://archive.ph/1U1Tb#selection-5257.0-5265.225,https://cekfakta.tempo.co/fakta/838/fakta-atau-hoaks-benarkah-who-tetapkan-covid-19-sebagai-pandemi-sehari-setelah-terima-sumbangan-bill-gates,Bahasa Indonesia,FALSE,"Bill Gates' first contribution to WHO regarding COVID-19 was made in February 2020, long before the pandemic was established. The second Bill Gates contribution was made in April 2020, after US President Donald Trump stopped funding for WHO. Regarding the designation of COVID-19 as a pandemic, this was done because the level of distribution and the number of victims had increased. In theory, COVID-19 also meets the criteria as a pandemic.",,['Indonesia'],archive.ph,https://www.facebook.com/Satria994/posts/4279602758731718?_rdc=1&_rdr,facebook.com,6/18/20,"['establishes', 'covid', 'pandemic', 'day', 'receiving', 'donations', 'gates']"
7185,6/18/20,Brazil,,,,Brazil,Agência Lupa,"CoronaVac, a vaccine that is being developed in China and will be tested in Brazil, is being funded by Bill Gates.",Facebook,https://www.facebook.com/OficialCanalOnOff/photos/a.209028656615968/694344394751056/?type=3&__xts__%5B0%5D=68.ARCOPf9b_HY00iTV2nlSgJO-le_jKvKKwQj5ON2VQT_8GWTK7ovBERKPbJ5VxqgP0jC5q5W-9DuezWzpCw2P3Yf-gLasv_kirx6yfmP-oa-Ndq15kipyyJdkX18qL0ij4bnkD7ZKj9AG6VxS_pWpdt5D1TLIbBIh_KJO4md0nHewQCQMTlUOcWXyyQeM93IX2VZFssJ34WGYGlEgMA1xKx8zRDZPFV4S3epiQ765RdyWCiumpgc0JFCxet_VmJp1T7hBVAXaqKQNth-L5bKTmC5blE5OHOQDdhyOrAFXoiFyffrh_1BPqdtG2T5NqiKSkkiz&__tn__=-R,https://piaui.folha.uol.com.br/lupa/2020/06/18/verificamos-vacina-gates-chinesa/,Portuguese,FALSE,"CoronaVac and INO-4800, the one being funded by Gates, are different vaccines, being developed by different companies in different countries, with different technologies.",conspiracy theory,['Brazil'],facebook.com,https://www.facebook.com/OficialCanalOnOff/photos/a.209028656615968/694344394751056/?type=3&__xts__%5B0%5D=68.ARCOPf9b_HY00iTV2nlSgJO-le_jKvKKwQj5ON2VQT_8GWTK7ovBERKPbJ5VxqgP0jC5q5W-9DuezWzpCw2P3Yf-gLasv_kirx6yfmP-oa-Ndq15kipyyJdkX18qL0ij4bnkD7ZKj9AG6VxS_pWpdt5D1TLIbBIh_KJO4md0nHewQCQMTlUOcWXyyQeM93IX2VZFssJ34WGYGlEgMA1xKx8zRDZPFV4S3epiQ765RdyWCiumpgc0JFCxet_VmJp1T7hBVAXaqKQNth-L5bKTmC5blE5OHOQDdhyOrAFXoiFyffrh_1BPqdtG2T5NqiKSkkiz&__tn__=-R,facebook.com,6/18/20,"['coronavac', 'vaccine', 'developed', 'china', 'tested', 'brazil', 'funded', 'gates']"
7474,6/19/20,Australia,New Zealand,,,"Australia, New Zealand",AAP FactCheck,"Bill Gates, who is supporting COVID-19 vaccine research, visited in New Zealand during May.",Facebook,https://www.facebook.com/photo.php?fbid=2745744775657252&set=a.1390752697823140&type=3&theater,https://www.aap.com.au/bill-gates-wasnt-in-new-zealand-this-year-and-those-microchip-claims-have-already-been-debunked/,English,FALSE,The Gates Foundation said Mr Gates has not been in New Zealand in 2020.,conspiracy theory,"['Australia', 'New Zealand']",facebook.com,https://www.facebook.com/photo.php?fbid=2745744775657252&set=a.1390752697823140&type=3&theater,facebook.com,6/19/20,"['gates', 'supporting', 'covid', 'vaccine', 'research', 'visited', 'new', 'zealand']"
7221,6/22/20,Argentina,,,,Argentina,Chequeado,"Bill Gates-funded vaccine got 1,200 girls sick in India.","Facebook, Website",https://chequeado.com/wp-content/uploads/2020/06/Posteo-verificado-El-Contramedio-1280x549.png,https://chequeado.com/el-explicador/es-falso-que-una-vacuna-financiada-por-bill-gates-enfermo-a-1200-ninas-en-india/,Spanish,FALSE,"There is no evidence to support this. No lawsuit is being held against the founder of Microsoft over this issue, as the viral Facebook post hints.",cures,['Argentina'],chequeado.com,https://chequeado.com/wp-content/uploads/2020/06/Posteo-verificado-El-Contramedio-1280x549.png,chequeado.com,6/22/20,"['gates', 'funded', 'vaccine', 'got', '200', 'girls', 'sick', 'india']"
7244,6/23/20,Spain,Argentina,,,Spain,EFE Verifica,"Bill Gates has said that the COVID-19 vaccine could kill 700,000 people.","Facebook, Twitter",https://www.facebook.com/234401220580489/posts/559441841409757,https://www.efe.com/efe/espana/efeverifica/bill-gates-no-dijo-que-la-vacuna-de-covid-19-podria-causar-700-000-muertes/50001435-4279266,Spanish,FALSE,"Gates is not referring to deaths, but to the number of people who could suffer some side effect if they were vaccinated against COVID-19.",,['Spain'],facebook.com,https://www.facebook.com/234401220580489/posts/559441841409757,facebook.com,6/23/20,"['gates', 'said', 'covid', 'vaccine', 'kill', '700', '000', 'people']"
7224,6/23/20,Spain,,,,Spain,Newtral.es,Bill Gates said that the COVID-19 vaccine will permanently change your DNA.,Social Media and Websites,Unavaliable,https://www.newtral.es/bill-gates-vacuna-coronavirus-adn/20200623/,Spanish,FALSE,The new RNA and DNA vaccine candidates are experimental  but in no way capable of modifying human genetic material. ,conspiracy theory,['Spain'],N/A,Unavaliable,N/A,6/23/20,"['gates', 'said', 'covid', 'vaccine', 'permanently', 'change', 'dna']"
7494,6/25/20,United States,,,,United States,Science Feedback,"According to Bill Gates, the COVID-19 RNA vaccine will permanently alter our DNA. RNA vaccines can also cause autoimmunity.","Alex Pietrowski, Waking Times; Facebook users",https://archive.is/XWN0x,https://healthfeedback.org/claimreview/contrary-to-popular-claim-on-social-media-rna-vaccines-do-not-alter-our-dna/,English,FALSE,"Previous studies have demonstrated that RNA vaccines are generally safe. Studies examining the potential integration of nucleic acid vaccines into DNA have shown that RNA from a vaccine does not alter DNA. RNA from a vaccine is also very unlikely to cause autoimmunity, as RNA is short-lived, being quickly degraded by cells after it has been used to make a protein. Therefore RNA does not persist long enough to cause autoimmune disorders, which are chronic in nature. In fact, some nucleic acid vaccines are being developed to treat autoimmune diseases.",other,['United States'],archive.is,https://www.wakingtimes.com/2020/05/15/bill-gates-explains-that-the-covid-vaccine-will-use-experimental-technology-and-permanently-alter-your-dna/,wakingtimes.com,6/25/20,"['according', 'gates', 'covid', 'rna', 'vaccine', 'permanently', 'alter', 'dna', 'rna', 'vaccines', 'cause', 'autoimmunity']"
7488,6/30/20,Spain,,,,Spain,Maldita.es,"A WhatsApp message that the European Union wants to relax vaccination regulations so that the COVID-19 vaccine is available more quickly since ""Gates and his accomplices seem to be in a rush to administer it"" although ""it probably equates to a genocide"".",Whatsapp,Unavaliable,https://maldita.es/malditaciencia/2020/06/30/las-falsedades-de-la-cadena-de-whatsapp-que-dice-que-la-ue-quiere-relajar-las-regulaciones-de-la-vacunacion/,Spanish,misleading,"It is true that the European Commission intends to shorten the development deadlines of the vaccine against COVID-19, but this has nothing to do with it going to ""cancel the rules"", as the WhatsApp chain affirms. The EU intends to achieve this within 12 to 18 months, or even sooner, without affecting safety, quality or effectiveness.",conspiracy theory,['Spain'],N/A,Unavaliable,N/A,6/30/20,"['whatsapp', 'message', 'european', 'union', 'wants', 'relax', 'vaccination', 'regulations', 'covid', 'vaccine', 'available', 'quickly', 'gates', 'accomplices', 'rush', 'administer', 'probably', 'equates', 'genocide']"
